7195,850,Alexis O'Hara,66.80,7
7196,850,Erin Hamill,42.08,9
7197,850,Dora Hartmann,46.19,6
7198,850,Kay Klocko,47.84,1
7199,851,Marcos Beatty,73.78,9
7200,851,Laurence Dicki,22.27,7
7201,851,Colleen Oberbrunner,25.72,3
7202,851,Ebony Reynolds Jr.,30.59,7
7203,851,Darren Erdman DVM,75.56,8
7204,851,Greg Effertz,63.07,2
7205,851,Tasha Kihn,36.81,7
7206,851,Steven Miller,57.60,10
7207,851,Mr. Jenna Goodwin,29.23,8
7208,851,Ms. Laurie Kovacek,29.44,2
7209,851,Karen Muller,33.87,5
7210,851,Grace Mills,44.96,4
7211,851,Lorena Bartoletti,63.43,8
7212,852,Wallace Satterfield,69.68,3
7213,852,Rita Nolan III,20.92,6
7214,852,Lionel Kub,47.36,6
7215,852,Suzanne Hirthe DDS,50.08,1
7216,852,Peggy Rempel,76.07,10
7217,852,Kendra Murray,59.94,4
7218,852,Jane Will,69.59,4
7219,852,Mr. Alexis Hansen,48.52,5
7220,853,Pearl MacGyver DDS,42.94,8
7221,853,Lamar Rau,22.34,9
7222,853,Israel Satterfield,69.03,6
7223,853,Jack Lind,24.80,2
7224,853,Geneva Barrows,45.09,2
7225,853,Angelo Wiza,44.22,4
7226,853,Marshall Marquardt,55.11,6
7227,853,Alexis Ward,53.56,3
7228,853,Russell Grant DVM,28.00,1
7229,854,Dominic Hoppe,68.05,10
7230,854,Sherri Abshire,35.98,5
7231,854,Gary MacGyver,20.37,4
7232,854,Edgar Thiel,42.24,10
7233,854,Miss Gilberto Price,77.24,10
7234,854,Wilson Hahn,65.54,5
7235,854,Bernard Schoen I,70.96,10
7236,854,Orlando Ortiz,74.35,3
7237,854,Rodolfo Crooks,32.55,2
7238,854,Homer Grimes,21.88,4
7239,854,Wilbur Goodwin,54.51,2
7240,854,Bert Hand,22.45,5
7241,854,Mr. Garrett Graham,54.98,5
7242,854,David Hane,35.64,9
7243,855,Kay Kulas,34.16,6
7244,855,Tracy Kihn,62.09,10
7245,855,Dr. Tomas Howe,64.88,10
7246,855,Kerry Beier,77.89,7
7247,855,Orville Balistreri DVM,22.55,2
7248,855,Jeanne Mitchell,77.19,7
7249,855,Phil Ward,69.70,8
7250,855,Owen Moen,48.27,1
7251,855,Genevieve Kautzer,68.76,2
7252,855,Timmy Gerhold,36.29,3
7253,855,Allen D'Amore,33.91,7
7254,856,Matthew MacGyver,66.35,2
7255,856,Don Yost,64.39,2
7256,856,Noel Ziemann,57.28,5
7257,856,Wendy Gusikowski,53.75,2
7258,856,Maggie Rodriguez,72.85,1
7259,857,Karla Glover,50.34,8
7260,857,Alma Reilly,78.23,6
7261,857,Gladys Koch I,61.48,3
7262,858,Lionel Marvin,63.14,3
7263,858,Rosa Fisher DVM,53.78,9
7264,858,Bryant Krajcik,71.64,10
7265,858,Norman Upton PhD,37.60,5
7266,858,Carolyn Waters,65.16,7
7267,858,Erin Ullrich,75.59,8
7268,858,Emilio Robel,47.69,1
7269,858,Christina Schaden,53.76,7
7270,858,Paula Stamm,35.56,6
7271,858,Crystal Pfannerstill,37.86,9
7272,858,Freda Volkman,67.90,3
7273,858,Marlon Prosacco,54.21,2
7274,858,Rachael Ernser,72.15,5
7275,859,Craig Hansen,46.21,10
7276,859,Juan Sawayn,23.38,6
7277,859,Ellen Wilderman,79.10,8
7278,859,Denise Sanford,46.63,10
7279,859,Lamar Grant,71.34,6
7280,859,Andre Witting IV,54.65,3
7281,859,Rudy Reynolds,74.14,6
7282,859,Steven Stoltenberg,38.11,10
7283,859,Lena Nikolaus,24.99,9
7284,859,Nadine Gorczany,56.29,10
7285,859,Ms. Jeffery Harber,79.10,1
7286,859,Toni Gusikowski,71.77,9
7287,859,Kenneth Rowe,57.58,9
7288,860,Cecil Jaskolski,38.58,4
7289,860,Darlene Sawayn,67.78,6
7290,860,Adrian Wilkinson,20.87,2
7291,860,Miss Angel Green,45.41,1
7292,860,Frankie Cummings,66.91,3
7293,861,Lynn Raynor,22.32,1
7294,861,Marlene McLaughlin,39.17,6
7295,861,Jeannie VonRueden Jr.,40.66,3
7296,861,Dr. Dean Littel,71.16,2
7297,861,Miss Virginia Jacobson,22.84,2
7298,861,Catherine Koelpin V,25.25,1
7299,861,Todd Monahan,26.70,5
7300,861,Kelley Veum,58.31,1
7301,862,Cameron Simonis,28.35,10
7302,862,Gilbert Cruickshank,44.31,5
7303,862,Victoria Kozey,78.60,4
7304,862,Freda Bergnaum,56.79,7
7305,862,Earl Steuber I,39.43,1
7306,862,Amber Wolff,58.09,6
7307,862,Stuart Hoeger,75.09,5
7308,862,Suzanne Conroy,36.88,2
7309,862,Sally Hoppe,55.23,4
7310,862,Catherine Block,72.88,7
7311,862,Jessica MacGyver,36.84,1
7312,862,Harold Hagenes,45.45,4
7313,863,Clay D'Amore,56.29,6
7314,863,Angela Kulas,76.19,9
7315,863,Winifred Bradtke,58.93,9
7316,863,Nick Becker,43.30,10
7317,863,Kristy Murphy Jr.,73.21,9
7318,863,Linda Anderson,33.70,8
7319,863,Stanley Ferry,50.99,10
7320,863,Charles Torphy,49.53,4
7321,863,Evelyn Schamberger,37.38,2
7322,863,Viola Legros,71.84,6
7323,863,Tracy Maggio,61.41,10
7324,863,Dwight Stanton,79.95,6
7325,864,Tara Rohan PhD,73.67,1
7326,864,Theodore Reilly,49.12,8
7327,864,Toby Boyer,76.82,9
7328,864,Esther Gorczany,60.39,3
7329,864,Ruby West,28.35,9
7330,865,Dr. Ira Gerhold,30.52,3
7331,865,John Wehner,32.70,2
7332,865,Arlene Botsford Sr.,24.57,7
7333,865,Fred Towne,69.89,6
7334,865,Ron Conn V,43.28,4
7335,865,Loren Abernathy V,36.32,2
7336,865,Clinton Kirlin,78.19,4
7337,865,Essie Green IV,37.61,5
7338,865,Ellen Labadie,20.87,10
7339,865,Gwen Stamm,43.35,4
7340,866,Alberta Hartmann,38.19,7
7341,866,Miss Keith Connelly,66.97,5
7342,866,Sadie Marks,75.36,4
7343,866,Olivia McClure,23.89,8
7344,866,Kristen Goodwin,75.97,1
7345,866,Franklin Wiza DDS,67.24,6
7346,866,Sharon Dickinson,60.50,8
7347,866,Terrence Wuckert,46.04,2
7348,866,Gordon Fadel,54.54,2
7349,866,Felix Heidenreich,39.09,8
7350,867,Debbie Rippin,29.39,8
7351,867,Keith Blick,21.52,2
7352,867,Travis Mayert,44.10,4
7353,867,Nichole Powlowski,42.59,7
7354,867,Desiree Luettgen,30.94,3
7355,867,Wilfred Turcotte,22.44,9
7356,867,Ms. Jose Hamill,34.81,5
7357,867,Floyd Renner,66.82,3
7358,867,Alexandra Moen,52.22,10
7359,868,Pete Murphy,64.61,8
7360,868,Roman Okuneva,33.56,10
7361,868,Arnold Padberg,58.24,1
7362,868,Fernando Mante,72.41,6
7363,868,Gloria Kilback,55.68,4
7364,868,Dr. Clint Hilll,46.30,1
7365,868,Robin Kub,77.49,3
7366,868,Judy Hermann,70.37,9
7367,868,Erma Carter,78.23,10
7368,868,Chelsea Schuppe,79.89,10
7369,868,Rebecca Kerluke,61.21,3
7370,868,Al Hodkiewicz,47.50,5
7371,868,Priscilla Schuster,72.14,7
7372,869,Alton Hauck,37.10,2
7373,869,Amos Marquardt,58.51,7
7374,869,Jamie Cremin,54.55,10
7375,869,Sara Champlin,36.89,4
7376,869,Verna Bernier III,77.76,5
7377,869,Edna Kub,54.37,6
7378,869,Leticia Borer,73.50,8
7379,869,Jacquelyn Williamson I,26.58,3
7380,869,Dr. Inez Collins,45.32,8
7381,869,Craig Stracke I,30.08,8
7382,869,Orville Prosacco,34.51,7
7383,869,Mary Ledner,39.86,2
7384,869,Willie Hilll,31.10,4
7385,870,Winston Gleichner,73.05,2
7386,870,Elias Hartmann,60.03,2
7387,871,Gustavo Adams,36.30,5
7388,871,Miss James Kautzer,36.11,1
7389,871,Robin Boyer,69.11,4
7390,871,Gregory O'Kon,79.64,8
7391,871,Dr. Jan Hintz,60.60,4
7392,871,Blanche Breitenberg,28.31,4
7393,872,Katrina Stehr,47.30,7
7394,872,Marjorie Cassin,52.24,6
7395,872,Andy Yost,56.90,7
7396,872,Miss Robyn Hauck,65.13,3
7397,872,Marvin Skiles,75.31,6
7398,872,Vincent Mayer,66.56,3
7399,873,Mrs. Sophie Herman,44.46,2
7400,873,Vickie Moen,32.57,4
7401,873,Judy Mueller,28.36,10
7402,873,Roger Ernser V,56.85,4
7403,873,Cornelius Ruecker,52.04,7
7404,873,Claire Mitchell,21.99,10
7405,873,Pamela Bernier,50.23,8
7406,874,Alyssa Nolan,50.56,8
7407,874,Rhonda Gleichner,37.66,4
7408,874,Barbara Cronin,29.50,7
7409,874,Ann Rolfson,53.29,9
7410,875,Ben Yundt,49.61,6
7411,875,Benjamin Bayer,27.51,3
7412,875,Enrique Murazik,25.95,10
7413,875,Miguel Treutel V,59.23,6
7414,875,Mary Jakubowski,52.54,3
7415,875,Ms. Marta Parker,43.37,9
7416,875,Jeffrey Jakubowski,21.36,2
7417,875,Albert Bashirian,49.08,5
7418,875,Ann Torphy,25.93,1
7419,875,Jack Blanda,21.63,6
7420,875,Michael Sporer,29.34,9
7421,876,Marvin Parisian,53.41,5
7422,876,Willard Mraz,72.25,10
7423,876,Kendra Reinger,27.62,10
7424,876,Dominic Lockman,59.91,9
7425,876,Jack Wunsch,51.89,10
7426,877,Floyd Paucek,30.82,6
7427,877,Lois Kozey,32.96,2
7428,877,Jon Murazik,29.06,3
7429,878,Ray Weber,73.35,5
7430,878,Mona Rippin,61.53,3
7431,878,Geoffrey Leannon,53.23,9
7432,878,Gwendolyn Powlowski,75.57,7
7433,879,Miss Brenda Hayes,60.72,3
7434,879,Holly Flatley,59.98,6
7435,879,Priscilla Jast,30.08,3
7436,879,Bridget Adams,35.32,2
7437,879,Israel Ritchie,21.05,4
7438,879,Ms. Sam Veum,36.38,10
7439,879,Larry Collins,47.38,8
7440,879,Frederick Hilpert,29.18,4
7441,879,Patsy Boyer,74.81,9
7442,879,Irving West,53.33,8
7443,879,Mr. Gina Luettgen,74.45,9
7444,879,Rickey Crist,59.04,9
7445,879,Mr. Alejandro Dooley,76.49,10
7446,879,Michele Schiller,33.67,4
7447,879,Rosie Kemmer,23.04,5
7448,880,Pete Ernser,53.47,2
7449,880,Bryan Rodriguez,64.06,5
7450,880,Marjorie Hettinger,69.31,9
7451,881,Jana Jast,35.38,7
7452,881,Allison Robel,55.29,2
7453,881,Mr. Leon Kirlin,47.48,1
7454,881,Johanna Hermann,55.39,1
7455,881,Tasha Mayer IV,61.48,10
7456,881,Violet Nikolaus I,44.25,7
7457,881,Genevieve Pacocha,70.69,8
7458,881,Judy Jacobs,59.27,5
7459,882,Daniel Ferry,27.91,5
7460,882,Diana Kihn DVM,22.15,4
7461,882,Rolando Welch,26.72,2
7462,883,Opal Reinger,35.38,10
7463,883,Albert Harber,45.86,9
7464,883,Cristina Klein,33.89,5
7465,883,Delores Cassin,68.79,6
7466,883,Otis Heathcote,33.63,10
7467,883,Mary Considine,58.92,10
7468,883,Christopher Terry,46.78,8
7469,883,Gregg O'Conner,27.22,8
7470,883,Salvador Koch,28.30,7
7471,883,Wade Walter PhD,48.56,2
7472,883,Elias Fahey,56.49,7
7473,883,Fannie Reinger,71.05,9
7474,883,Miss Teresa Dickens,49.48,1
7475,884,Randall Hand MD,76.70,6
7476,884,Kenneth Gutkowski,61.55,9
7477,884,Caleb Franecki,40.88,5
7478,884,Gwendolyn Wyman,50.07,10
7479,885,Dr. Todd Treutel,32.90,8
7480,885,Catherine Wyman,63.30,7
7481,885,Colin Ledner,28.39,1
7482,885,Myra Reichel,64.41,2
7483,885,Rochelle Wolf PhD,76.81,4
7484,885,Dr. Brooke Effertz,32.34,2
7485,885,Boyd Boyle,30.36,3
7486,885,Kate Wintheiser,71.16,4
7487,886,Simon Conroy,70.24,1
7488,886,Vera Bednar,32.77,1
7489,886,Carrie Goodwin,50.81,8
7490,886,Gayle Adams,35.59,8
7491,887,Kevin Hintz,50.38,8
7492,887,Terrance Walsh MD,33.66,8
7493,887,Essie Kihn MD,68.06,9
7494,887,Dr. Ginger Corkery,42.60,1
7495,888,Doyle Schiller,34.28,7
7496,888,Sherri Schroeder,49.11,3
7497,888,Geoffrey Effertz,54.75,1
7498,888,Adam Doyle IV,36.16,1
7499,888,Elsie Macejkovic,72.14,6
7500,888,Theodore Howell,20.00,4
7501,888,Kelli Okuneva,72.17,3
7502,888,Charlotte Larkin,27.40,1
7503,888,Merle Kutch,29.82,7
7504,888,Holly Rosenbaum,38.63,6
7505,889,Adrian Dach,65.49,1
7506,889,Marty Bartell,70.70,9
7507,889,Hannah Kuhic Sr.,65.48,8
7508,889,Peggy Kling,25.19,7
7509,889,Calvin Harber,71.11,8
7510,889,Mrs. Marcia Abernathy,75.03,8
7511,889,Toby Harris,64.01,1
7512,889,Willis McGlynn,45.99,3
7513,890,Dr. Geoffrey Nicolas,67.21,9
7514,890,Jenna Schaefer,38.13,2
7515,890,Brendan Kozey,37.75,3
7516,891,Lamar Nolan,44.53,7
7517,891,Derrick Oberbrunner,40.14,3
7518,891,Andrea Mitchell DVM,47.24,8
7519,891,Michele Wilkinson,56.05,7
7520,891,Jamie Botsford,42.65,4
7521,892,Benjamin Lind,76.73,10
7522,892,Elmer Jerde DVM,37.38,4
7523,892,Vernon Osinski,46.87,6
7524,892,Lee Davis,42.02,1
7525,892,Dana Kemmer,45.87,10
7526,892,Erica Waelchi,38.52,1
7527,892,Dewey Kovacek,59.08,9
7528,892,Della Schiller,60.02,4
7529,892,Sammy Hills,38.79,1
7530,892,Noah Stanton,53.21,3
7531,892,Herman Gutmann,56.18,1
7532,892,Jerald Davis,41.30,5
7533,892,Austin Crooks,59.24,10
7534,892,Dr. Janice Denesik,48.52,4
7535,892,Juanita Huels,20.04,6
7536,893,Stewart Dooley III,49.40,2
7537,893,Jessica Corkery,66.08,9
7538,893,Dr. Brooke Weissnat,28.20,1
7539,893,Pedro Oberbrunner,72.46,2
7540,893,Miss Alexander Champlin,62.15,8
7541,893,David Hickle,70.52,4
7542,893,Pablo Breitenberg,34.91,10
7543,893,Violet Witting,58.77,5
7544,893,Bob Bogan,47.27,8
7545,893,Dr. Blanca Lindgren,58.88,5
7546,893,Marc Jacobi,23.20,9
7547,894,Edna Kohler,63.42,4
7548,894,Erik Jenkins,38.40,4
7549,894,Orlando Mitchell,78.88,10
7550,894,Brian Metz,25.83,5
7551,894,Greg Will,26.35,2
7552,894,Stacey Littel,68.94,6
7553,894,Ms. Freddie Zemlak,76.53,8
7554,894,Lauren Prosacco,44.00,3
7555,894,Kelley Marvin,61.20,10
7556,894,Ms. Lorenzo Hand,41.31,9
7557,894,Janet Sawayn,72.91,9
7558,894,Sylvia Schimmel,21.10,9
7559,894,Maurice Klocko,62.13,4
7560,895,Frederick Morissette,35.86,3
7561,895,Eloise Kirlin,22.46,7
7562,895,Ernestine Heaney,62.33,3
7563,895,Mr. Yvette O'Conner,60.85,6
7564,895,Vanessa Larson DDS,75.81,2
7565,895,Ms. Jeannie Gottlieb,26.01,9
7566,895,Viola West Sr.,77.87,7
7567,895,Leticia Beatty,44.67,2
7568,896,Sheri Littel,45.84,2
7569,896,Caleb Fritsch MD,36.20,6
7570,896,Ruth Leuschke III,24.57,2
7571,896,Joey Jast,59.62,4
7572,896,Perry Hermiston,35.64,8
7573,896,Ellis Bosco,52.96,4
7574,896,Luther Trantow,65.18,9
7575,896,Vincent Durgan DDS,57.95,2
7576,896,Mona Turcotte,70.74,8
7577,896,Ellen Schroeder,76.28,4
7578,896,Roberto Dickens,34.80,7
7579,896,Janice Fadel,45.95,9
7580,896,Wendy Wiegand,24.41,3
7581,897,Javier Bogan,52.69,7
7582,897,Harriet Stiedemann,33.84,5
7583,897,Dustin Kunze,75.96,10
7584,897,Donnie Turner,30.29,5
7585,897,Irvin Hansen,29.26,7
7586,897,Victoria Kuhic,31.97,8
7587,897,Stuart Hudson,31.33,9
7588,897,Fredrick Erdman,44.92,6
7589,897,Mr. Paula Balistreri,20.94,3
7590,897,Ramiro King,38.30,5
7591,898,Dr. Carlton Oberbrunner,54.38,1
7592,898,Charlene Bernier,76.03,7
7593,898,Merle Harvey,67.35,10
7594,898,Brandi Price,64.17,6
7595,898,Pedro Daugherty,74.72,1
7596,898,Domingo Toy,20.81,6
7597,899,Blake Luettgen,27.50,1
7598,899,Alfonso Keeling,21.59,1
7599,899,Nora Ruecker DVM,78.12,4
7600,899,Gregg Bins,76.81,10
7601,899,Karen Paucek,49.52,3
7602,899,Ms. Santiago Gleichner,70.45,4
7603,900,Albert Runolfsdottir,48.74,6
7604,900,Ramon Moen,50.86,10
7605,900,Meghan White MD,42.65,4
7606,900,Tommy Langosh,41.93,7
7607,900,Miranda Weissnat,24.17,8
7608,900,Dora Von,67.42,7
7609,900,Connie Bauch,45.08,4
7610,900,Jessie West,21.92,10
7611,900,Clark Nader,54.37,2
7612,901,Hubert Gleichner III,55.85,2
7613,901,Margie Raynor,44.38,8
7614,901,Darnell Will,56.37,9
7615,901,Joy Dietrich V,27.18,9
7616,901,Jorge Murphy,39.55,9
7617,901,John Kuhn,52.53,10
7618,901,Roman Hirthe,41.43,3
7619,901,Charlie Hilpert PhD,20.31,10
7620,901,Marco Will,54.33,1
7621,901,Carol Johns,40.53,1
7622,902,Traci Mante,28.49,6
7623,902,Nelson Russel,64.16,1
7624,902,Percy Glover,36.29,9
7625,902,Dr. Minnie Padberg,28.99,10
7626,902,Ms. Essie Watsica,71.96,7
7627,902,Mrs. Irvin Douglas,39.38,9
7628,902,Guillermo Rice,30.94,10
7629,902,Randy Harris,70.22,3
7630,902,Sheila Emard,34.12,2
7631,902,Tiffany Harris,51.14,1
7632,903,Sandy Auer,33.27,6
7633,903,Jesse Howe,55.69,2
7634,903,Conrad Hickle,75.02,4
7635,903,Keith Pfeffer,50.96,4
7636,903,Lynn Gusikowski,65.39,4
7637,903,Lela Mosciski,66.87,10
7638,903,Lila Hettinger,42.63,3
7639,903,Benny Stoltenberg Sr.,41.22,5
7640,903,Oscar Orn,24.30,5
7641,903,Maureen Kunze,57.16,2
7642,904,Ms. Sandra Gerlach,46.72,4
7643,904,Nancy Cruickshank,38.50,4
7644,904,Marcus Mann,22.69,2
7645,905,Ms. Sonia Altenwerth,24.06,7
7646,905,Sherri Rolfson,59.73,8
7647,905,Kim Armstrong,56.81,7
7648,905,May Nader,27.13,5
7649,905,Lela Emmerich,43.28,5
7650,905,Viola Wilderman PhD,31.57,10
7651,905,Jimmie Nolan,44.63,1
7652,905,Jason Kautzer,69.68,1
7653,905,Delia Schoen,44.67,4
7654,905,Johnnie Fisher,70.80,3
7655,905,Miss Kristine Feest,73.23,2
7656,905,Bessie Bashirian,60.94,4
7657,905,Jon Walter,28.13,1
7658,905,Mrs. Frank VonRueden,77.57,5
7659,905,Dr. Preston Bednar,35.44,5
7660,906,Harvey Pouros,64.63,3
7661,906,Annie Mayer,56.42,4
7662,906,Terri Cummings,55.51,3
7663,906,Candice Wuckert,50.58,6
7664,906,Rogelio Bogisich,78.15,1
7665,906,Brandi Kovacek,79.06,4
7666,906,Bennie Reynolds,41.72,7
7667,906,Steven Schmidt,58.34,7
7668,906,Joel Altenwerth,24.17,8
7669,906,Raul Armstrong,46.92,9
7670,907,Marcus Volkman PhD,23.11,1
7671,907,Alvin Rogahn,59.46,8
7672,907,Alberta Dibbert,20.37,7
7673,907,Clark Orn,55.49,7
7674,907,Shelley Gleason MD,29.72,7
7675,907,Elias Wintheiser,60.91,7
7676,907,Elijah Pfannerstill,27.55,9
7677,907,Guy Murazik,52.81,9
7678,908,Marcus DuBuque Jr.,63.14,3
7679,908,Hattie Ward,45.18,5
7680,908,Lynn Hirthe,38.84,4
7681,908,Dr. Connie Keebler,61.16,5
7682,908,Ron Mosciski,24.25,9
7683,908,Melissa Ryan,55.31,6
7684,908,Nellie Littel,42.63,8
7685,908,Amelia Nienow,39.42,7
7686,908,Desiree Kovacek,23.18,7
7687,908,Dr. Ernestine Beer,44.40,10
7688,908,Ronnie Ankunding,60.03,6
7689,908,Jenna Cruickshank,33.45,4
7690,908,Rosa Jenkins,21.76,6
7691,908,Mr. Daryl Konopelski,49.91,2
7692,909,Sophia Bechtelar,57.39,9
7693,909,Manuel Larkin,67.47,2
7694,909,Dominick Monahan MD,65.70,8
7695,910,Bruce Hintz,56.72,7
7696,910,Mrs. Moses Friesen,21.59,6
7697,910,Yvette Heaney,51.65,1
7698,910,Hector Dicki,25.63,9
7699,910,Lula Pagac,41.32,3
7700,910,Randal Grant,26.86,3
7701,910,Danielle Nader,23.33,6
7702,910,Luke Goodwin,39.40,3
7703,910,Beth Hand,42.04,8
7704,910,Louise Murphy,41.44,5
7705,910,Franklin Corwin PhD,31.05,9
7706,910,Miss Rose MacGyver,62.40,1
7707,911,Tamara Marquardt,57.19,2
7708,911,Ellis Upton,75.35,7
7709,911,Kyle Wintheiser,79.77,5
7710,911,Lowell Botsford,30.18,2
7711,911,Brenda D'Amore,35.09,1
7712,911,Jessica Crooks,38.42,4
7713,911,Tonya Rutherford DVM,67.90,2
7714,911,Alberto Veum,56.98,4
7715,911,Miss Pearl Reichel,66.80,6
7716,911,Kenny Hodkiewicz,64.01,7
7717,911,Sara Borer,23.32,7
7718,911,Pat Wisozk,65.68,2
7719,911,Joanna Treutel,79.51,10
7720,912,Zachary Johnston,31.60,5
7721,912,Mrs. Jared Crona,68.96,2
7722,913,Chester Buckridge,28.09,7
7723,913,Kristina McKenzie,37.90,3
7724,913,Leland Hodkiewicz,40.47,1
7725,914,Nellie Haag,74.71,8
7726,914,Raymond Howell I,71.33,4
7727,914,Perry Lockman,36.46,2
7728,915,Victor Bruen,76.84,9
7729,915,Allen Blanda,67.12,4
7730,915,Mr. Janet Schiller,27.89,2
7731,915,Jared Mayert,37.95,5
7732,915,Gladys Haag,35.54,8
7733,915,Rita Walker,66.76,9
7734,915,Alfred Buckridge,24.98,5
7735,915,Antoinette Windler,54.38,4
7736,915,Austin Jerde,59.77,2
7737,915,Clark O'Kon V,54.70,10
7738,915,Meredith Conn IV,75.51,1
7739,915,Gordon Nicolas,30.73,3
7740,915,Dr. Jody Considine,58.89,7
7741,916,Mitchell Borer,76.03,8
7742,916,Morris Schultz IV,71.02,5
7743,917,Kevin Conn,44.05,6
7744,917,Sara Murphy,29.38,3
7745,917,Carol Volkman,44.27,9
7746,918,Charlene Feest,27.89,5
7747,918,Francis McLaughlin,72.48,10
7748,919,Vivian Lueilwitz,54.87,9
7749,919,Ms. Whitney Greenfelder,41.86,6
7750,919,Jessie Kuphal,76.37,5
7751,920,Lucia Hudson,44.10,1
7752,920,June Morissette DVM,72.79,3
7753,920,Teresa Bergstrom IV,51.84,1
7754,920,Dustin Kilback Jr.,74.54,3
7755,920,Donna White,48.30,5
7756,920,Dallas Mertz,49.06,9
7757,920,Terri VonRueden,28.34,5
7758,920,Dr. Spencer Bins,75.95,9
7759,920,Lisa Flatley,31.57,5
7760,920,Robert Flatley,67.03,2
7761,920,Heidi Christiansen,75.31,8
7762,921,Johanna Schultz,74.26,4
7763,921,Mr. Louis Larkin,34.40,9
7764,921,Josephine Langosh,67.43,8
7765,921,Ethel Schneider,65.49,3
7766,921,Mildred Balistreri DVM,39.48,5
7767,921,Al Langworth,67.15,5
7768,921,Emmett Hessel,70.14,3
7769,921,Mrs. Larry Kunze,48.73,4
7770,921,Verna O'Reilly,37.46,10
7771,922,Traci Larkin,42.84,7
7772,922,Lauren Keeling,31.38,8
7773,922,Rosalie Gottlieb,43.29,4
7774,923,Roosevelt Waters Sr.,26.47,1
7775,923,Sam Dare Jr.,76.61,7
7776,923,Rosalie Greenfelder,71.19,6
7777,923,Roger Steuber,53.75,6
7778,923,Edward Schmidt,77.25,3
7779,923,Oscar Prosacco,56.71,6
7780,923,Lynn Tremblay,22.28,10
7781,923,Julia Keeling,34.43,6
7782,923,Sarah Pollich,23.59,8
7783,923,Doug Price,57.57,1
7784,923,Edna Sanford,68.06,2
7785,923,Dixie Mante,48.80,2
7786,923,Lori Bauch,50.13,2
7787,923,Mr. Traci Grimes,48.06,9
7788,924,Jennie Dickinson,64.14,10
7789,924,Miss Tasha Walter,46.94,4
7790,924,Robin Jerde,68.01,1
7791,924,Kate Mueller,49.88,3
7792,924,Mrs. Tim Rogahn,49.03,7
7793,924,Leon Sanford,75.66,5
7794,924,Irvin Quigley,47.73,8
7795,924,Dawn Grady,74.73,3
7796,925,Sheila Wintheiser,22.77,7
7797,925,Samuel Stark MD,54.57,6
7798,925,Andrew Corkery,21.12,8
7799,925,Theodore Gleason,51.52,3
7800,925,Melinda Kuhn,68.01,2
7801,925,Sara Wintheiser,55.49,8
7802,925,Sylvester Prohaska,53.90,2
7803,925,Kathleen Schmitt,40.35,7
7804,925,Mrs. Bryant Koch,71.14,7
7805,925,Miss Lindsey Cormier,49.25,7
7806,926,Brandi McLaughlin,68.10,8
7807,926,Donnie Jerde,64.52,8
7808,926,Ellen Cruickshank,77.04,2
7809,926,Cassandra Dibbert,26.64,6
7810,926,Adrienne Parker,31.25,4
7811,926,Alexander Marvin,35.86,5
7812,926,Suzanne Gleason,50.48,9
7813,927,Emma Carroll,74.09,4
7814,927,Mrs. Francis Ankunding,25.51,1
7815,927,Mr. Della Bogisich,72.03,2
7816,927,Ricky Klein,73.95,8
7817,927,Sadie Kovacek,37.19,10
7818,928,Mr. Rick Beahan,72.67,7
7819,928,Mrs. Deanna Hartmann,22.91,1
7820,928,Ms. Mable Olson,52.03,6
7821,928,Carole Kozey,77.12,5
7822,928,Sabrina Hammes,48.96,2
7823,928,Alfonso Kshlerin,53.04,3
7824,928,Brittany Hartmann,47.77,4
7825,928,Dianna Powlowski,63.28,7
7826,928,Cory Ziemann,49.67,10
7827,929,Eloise Conroy,64.61,8
7828,929,Spencer Rowe,52.66,4
7829,929,Oscar Kuvalis,68.07,4
7830,929,Clifford Wisoky,70.78,8
7831,929,Julius Gibson,76.77,2
7832,929,Traci Shields,40.13,7
7833,929,Pedro Stehr,52.72,10
7834,929,Monique Fay,62.10,10
7835,929,Darrin Cruickshank,32.83,9
7836,929,Jane Crist,69.06,8
7837,930,Everett Green,57.43,2
7838,930,Marcella Gulgowski,52.97,6
7839,930,Jim Torp,30.31,4
7840,930,Stephanie Murazik V,45.91,2
7841,930,Christina Kuvalis,27.31,9
7842,930,Dr. Yvonne Bartoletti,26.06,7
7843,930,Darrell Streich,78.08,2
7844,930,Mr. Monica Jerde,78.29,10
7845,930,Jessie Mitchell V,49.69,6
7846,930,Dr. Marcos Kessler,55.62,4
7847,930,Vera Jakubowski,40.74,8
7848,930,Gloria Moen,71.08,3
7849,930,Alice Watsica,67.93,5
7850,931,Mabel Koch,40.17,7
7851,931,Kendra Gibson,63.84,7
7852,931,Elijah Gorczany II,67.05,9
7853,932,Dominic Robel PhD,25.75,4
7854,932,Miguel Herman,58.89,7
7855,932,Beth Ratke,31.63,9
7856,932,Rosemary Harris,61.00,6
7857,932,John Mayert,34.73,1
7858,932,Lawrence Goyette,64.29,3
7859,932,Jeannette Hickle,77.91,8
7860,932,Israel Franecki,47.66,8
7861,933,Mr. Dorothy Johns,24.28,3
7862,933,Jacob Erdman,41.93,9
7863,933,Dr. Esther Jerde,28.99,6
7864,933,Devin Bauch V,50.07,6
7865,933,Tricia Trantow IV,72.49,6
7866,933,Dorothy Waters,75.02,8
7867,933,Jenna Keeling,39.03,8
7868,933,Hugo Nolan,69.52,8
7869,933,Ivan Murphy,29.48,8
7870,934,Ismael Hodkiewicz,39.22,6
7871,934,Mr. Mack Goldner,39.24,4
7872,935,Robert Friesen,47.19,10
7873,935,Archie Schuster,70.48,2
